id_recurso;guid_recurso;subsistema
028834-9;442d23b1-ae15-4939-80b0-e981b12f0bcf;SE
028835-7;4b955ef7-0c81-4ca9-9fdc-bb99f7f1e81a;SE
028836-5;d9642499-12ab-4228-89c0-ff6503bf927a;SE
028837-3;5dd57af5-7f3c-4315-910d-1a213c6be324;SE
028838-1;947ed50d-3613-4457-b575-d086f39cb53b;SE
028840-3;7b2fd213-6d9b-4f07-b06e-e87b07f26f56;SE
028842-0;a1155e6f-13c7-4d0e-80c8-4b97877eacbd;SE
028844-6;24f37bef-a4b9-4791-a5b9-ab61218d83a4;S
028845-4;83537dc2-2bd1-4cd5-8f17-f7fe5ed4670f;SE
028846-2;d802d0d0-3a93-4ada-9a08-0df0f38b21bf;S
028848-9;fe1cd3e2-4262-49f2-8f6a-651bf7e86a32;SE
028849-7;44c5e454-97a6-48e7-8758-1a9dadd6ab23;SE
028850-0;afd34146-18e6-4159-80ca-1e284eb82197;S
028852-7;c09603dd-8c9b-446b-9b93-d12ea4c2d25f;S
028853-5;e9f2156b-0bb7-45b1-a6d5-38da5b6a8ab6;SE
028855-1;4e456401-0624-4fb4-a3a0-73e259151ef4;S
028857-8;cf377a1b-e1df-461e-9797-e58a2982998b;NE
028858-6;cd05ea62-412d-411b-bfbe-3ea75506846d;NE
028859-4;70e935b5-5116-4b77-bba9-1195a583210f;SE
028863-2;a849405b-6557-42c8-8551-532e7b29b087;N
028864-0;01cd07a0-a679-4169-a54d-55450121e9c0;S
028885-3;d90d4ebf-36c6-4e3a-8485-94293b08b420;S
028887-0;48d97257-da41-4c18-8be7-3742a8c26f01;NE
028899-3;0c80f050-1b9b-4601-9051-8e8e2e63d218;SE
028915-9;96194629-3f95-4517-bb40-8c40670379e3;S
028917-5;1f299d96-3c3e-4664-9983-2d8d7e125040;N
028918-3;ff9ebc30-47ea-4293-aa8c-e09594b7b144;SE
028921-3;2f402c4d-f00f-44b5-9c03-1648113fb2e6;S
028922-1;ede92244-388a-4c6f-81e2-38526de02912;N
028923-0;16ba1d91-ef34-40d8-b7cb-3d760b4e82a1;N
028931-0;c6deb901-7b52-4348-b424-33d2f33a8287;S
028933-7;e3936d1c-1b9b-4467-9e1e-9541c2325053;NE
028934-5;e35e58ce-2724-409c-88d7-8a8099c0ddb8;SE
028941-8;3822bf36-7c6a-4cbb-a3c1-ec7aa66d58e1;S
028955-8;a9dad410-c559-4a46-a79f-4ebf20378ff0;SE
028957-4;d0cca820-af07-45f8-b4b0-2caeb70bf862;NE
028967-1;5ffafc8b-4a67-4ced-adbf-f6283bc05df0;S
028968-0;7c0624d5-6bd5-478a-b8a1-869c186fd352;S
028969-8;f4f31711-4817-4abb-98ba-49cdd146497b;S
028971-0;c93ca669-9b74-422c-863c-296fe966ec92;SE
028975-2;6e31bc7a-3f38-472b-9d2f-b0bc4988c721;SE
028986-8;e474a3f0-8180-4e46-92b2-76b2aaed9b4f;SE
028987-6;4f6c06b4-185c-4ff7-8ff3-2d027baf0ffd;SE
028988-4;e1978085-0f4a-4cb8-9a31-dfdc225222a5;S
028994-9;382c6af7-c397-4793-bb54-3f9811401bb2;S
028995-7;7e45d349-7fca-4697-8fe1-40cc2469d1d5;SE
028996-5;d41557ab-1b0c-472b-8277-6ba763fa3df0;SE
028997-3;c97939d3-b97e-40b3-b7db-729f8ecfd04f;NE
028999-0;a2ab4048-fa5b-4efe-9ce8-84dddd44238b;NE
029001-7;cf970416-b95b-401e-a414-f89c30a702d2;S
029002-5;af44b871-bda3-4d5d-9968-4226c826dda5;S
029004-1;4e8d979d-bda5-4eed-bd3f-58bf3706fb6e;NE
029011-4;58737192-633a-4ea6-bc47-9cdafb37f5b5;NE
029013-0;f723c217-0b1e-46a1-9a29-c4d14f0824d7;SE
029014-9;e4c82bf8-ad9d-4b4e-aac9-6eb5bb53a852;NE
029015-7;0dbc91bf-3948-4b4a-b7d0-817e135dbf0a;NE
029019-0;0f07965f-1699-4826-896e-2ce60ed4f1c1;NE
029020-3;e38c49ce-81ee-4184-bd1c-f296b336ccaa;NE
029022-0;3760453a-851a-4bdd-900d-c0a1ac3582d4;S
029025-4;c25eea10-63de-4ac5-85f6-2f371e3b26b0;SE
029037-8;75a59222-6815-4bb7-b9f7-81ae4be181b0;S
029041-6;437eeb75-07bc-4c90-9696-05fc8bf0aef8;NE
029042-4;72f18c9a-b66d-42f2-a271-7cc82dce0109;SE
029044-0;32807900-8b6c-432b-b2f5-68351bc0ea50;SE
029045-9;b71a8efe-7337-4672-828e-50e27b34286f;SE
029048-3;12ce4884-fdf2-4d7e-8e51-82d07676966e;SE
029049-1;c0266f1b-6ee3-479b-990f-905cdaca1e08;S
029050-5;30305f67-01fc-4001-a356-e84bc9d77a11;S
029051-3;27c438f5-96eb-4604-b07c-1e461245b8b8;S
029052-1;5dfc042c-a548-48ee-8526-1238f84b8f97;S
029053-0;b501bb35-d0fc-4a0d-8a37-6e0a905edb57;S
029054-8;88a90381-904f-4db8-986e-2b219813593e;S
029055-6;1fa56497-ed6b-4590-89b3-9aa25ae2d72c;S
029056-4;104766a3-444e-4da6-94b1-5ba33ae40e32;S
029057-2;53816c83-b9a7-4371-a9e9-df2c57dc36a2;NE
029058-0;31e01f09-e844-4d3f-9148-8412f9bb2b6c;NE
029059-9;40b6d22f-b5e5-4337-a1f6-f5f21a3bb3d0;NE
029060-2;44253dc8-8053-4e8a-93f6-8669776e43f0;NE
029062-9;641cfe79-7698-474c-809c-e2372bbf5d3a;S
029063-7;d2e58f94-2882-4272-bc59-06051cced7eb;S
029065-3;6033752b-7bee-49d3-b822-99fcef1193a7;S
029066-1;b1827ebe-427b-4674-b2bd-277a0bf40afc;SE
029067-0;928c4eb4-cd6e-4e2f-97b1-f165fe7dea58;S
029069-6;5c3b05f3-7ff0-45b5-bd89-a40245e44b3e;S
029070-0;2b064b1b-c501-45ec-942f-cde736416e6d;S
029071-8;eacaf2e0-6596-471c-a287-c35a3adf53cb;S
029072-6;becffd9d-510d-4c22-9769-882b746bf739;S
029075-0;49681f5f-87d2-4b73-8961-b9b204e97af5;NE
029077-7;8bf226d4-40c7-41da-8da2-1ecdd203530a;S
029083-1;9c936d5d-1707-4cb0-b7b6-7439294a2e47;NE
029084-0;278c408f-2b6b-41fb-8c91-a51ec776e7e6;NE
029085-8;ccb754eb-4790-41c0-b4e9-542e5dadb57f;NE
029086-6;ec958dd2-ed5d-4527-989e-5918dc03f9be;NE
029087-4;c21e5565-fb8e-4233-b88b-06cb9ba04e78;NE
029088-2;ed22e8dd-9051-4a84-aef7-791aaf1c8aac;NE
029089-0;355c20ec-0d24-4c38-8c78-8c436fcbc57d;NE
029090-4;750f0a59-2884-45d6-add0-ad1c0361c34d;NE
029091-2;f21a5b32-c1cd-435a-ae50-5a0ee42e9b47;NE
029092-0;c183d201-cafb-4981-a653-a92b9c3e7bec;NE
029100-5;54d16ff6-408a-4e84-994d-64268e87d5ac;S
029101-3;21c4310e-e3c7-4a0d-bf17-0ac4ee30a43d;S
029107-2;596bf1ca-d8e0-4f24-9f75-9125890f5a0e;SE
029111-0;7f97818d-806b-4677-8b39-4265af9eab96;SE
029112-9;31760024-d7a4-4ceb-9747-646559ae88d0;NE
029113-7;e731a46c-fb8c-4351-a7dc-8a729bff7f8d;NE
029114-5;515c0141-111c-473d-9222-c6af36dee25e;SE
029115-3;8269405d-4d8f-431b-a0d2-c3c7acd47ac2;SE
029116-1;7c0b8b08-c214-4900-85d9-402fde74ec00;SE
029118-8;e19cd8c9-2d3e-4265-b558-b6f2645e944e;SE
029119-6;be8f15ca-8e82-4bcc-a6fc-deaf6b56e751;SE
029120-0;ab64b987-1f3c-4b5a-9531-050044d86e77;S
029122-6;5bd3c82d-ada1-4bd5-a9e6-8905f12e15ce;SE
029137-4;899e0a9b-3fc2-4f03-a4dc-46a73720ec47;S
029138-2;c951ff1e-439d-48dd-9cf9-defbe8177199;SE
029139-0;aa4d13f3-84e4-404c-9e5a-230d3c71950a;S
029140-4;22d9dbbe-0990-4659-b6d1-2dcc495566e9;S
029141-2;90431e8e-d795-4874-b59c-9622c8b98f55;S
029144-7;04768b2e-4d94-4c47-95fe-d8d16d72023a;S
029145-5;0dd3dce3-dd0e-40cb-bdc6-493a50bc3678;SE
029148-0;9b901df5-9758-47e4-be0a-00a63ccf74b3;S
029150-1;1deafddc-d7c3-41be-a0df-68c1ff3a197f;SE
029151-0;126f61a9-21ee-4fe7-b435-ad41bb017f61;SE
029152-8;5c4edd5a-93a6-4c48-9385-99867dbb18e5;NE
029153-6;861e97a4-62d9-49af-ac1f-a1349d324dbd;SE
029154-4;adbf690a-e0ec-43df-8a3e-0ee072842b14;SE
029156-0;005cca5f-616e-4a7a-a217-bef72cd4a94c;SE
029158-7;a32dc929-5b8f-4e07-b094-2c50f4c91cfd;S
029159-5;7c4f0577-e29c-43c1-80e9-3be1b309aef1;S
029161-7;59caa9be-41cd-4ce6-b19e-e637c853fc04;NE
029163-3;da3d49fa-9e24-4207-ba84-20d8f9afd684;S
029165-0;247cfff8-19d3-4772-a899-d2d93bdb2085;S
029172-2;e2bce144-3243-45f6-bc52-13a00793165b;S
029173-0;3d39eab2-a133-4a17-b9f0-5c744cf07a16;SE
029180-3;f88bb57e-453e-48bf-96e5-f3b96f3bf1dc;S
029184-6;70bb214f-ddd1-4174-be5f-f77f7dcb9179;SE
029189-7;3958205b-da27-496a-96c4-b6f7a1ec67b5;NE
029192-7;5960a69d-692c-4788-a62e-0a55367c42f4;N
029193-5;1874d72b-c9e0-45f5-aec6-34f6e57bce03;SE
029201-0;363c7fd1-e1f0-49ed-9251-ca122b6f4778;S
029203-6;364ebb74-5061-48f8-a966-fbcb37edb10d;SE
029209-5;86217357-25e5-436b-bc26-5f590c973d59;SE
029211-7;c05d3025-c4c2-4ae5-a41c-e3d656b13664;SE
029212-5;12e331d2-62b0-4201-84f7-1339e788392e;S
029216-8;22d68f73-a6ab-4b6b-9998-08305aea4ca7;SE
029217-6;f71408da-2c88-4d21-950e-e9aab35ccc3c;S
029222-2;96b8f54f-5be1-4e49-8700-719d9d5a7d4c;S
029231-1;3a3dd23b-236b-4260-9a2f-3d90b6d4e87c;SE
029234-6;f5a0cdc2-1498-418b-8c9f-ec2d71989f4f;SE
029243-5;1a45f5f3-0378-4f22-af90-717ef43e958d;SE
029245-1;1f7057d3-614a-4ec0-b1a2-1ecef6b5b1eb;S
029246-0;c229b6ef-7680-484a-bbf6-be16dbbfa1d5;S
029260-5;5005670f-08c2-4791-b349-98df3aacab99;SE
029261-3;35517103-f421-4726-bc81-545d771580e9;SE
029268-0;e7545b7b-408d-4d1f-a7cd-deecb8774d55;SE
029270-2;d571e7d0-fef8-4f9c-bd2a-1ffbbefe1f56;SE
029271-0;e22cf4a7-ae39-497f-9eb6-3da2bb576e48;SE
029272-9;bf35716c-ce81-4ee2-85b7-c19634cf9483;N
029273-7;64ac07d9-7061-4c8b-a9d7-de5d6d568492;SE
029276-1;aca1c330-b0a7-41bd-b47b-c45d297748f1;N
029290-7;4128693a-9cb9-43b6-91be-8816770c3487;SE
029292-3;0c1d48d8-9123-4d55-8514-fa1d94ed5111;SE
029296-6;84490894-89ed-41d0-bfb9-afc8f01afead;SE
029303-2;b54e9733-3302-4089-863f-df336eb2e771;S
029324-5;2e5333e0-a70a-4dfe-9b82-50e728553907;SE
029326-1;843a1984-8439-4a3a-986b-8434720dcac5;SE
029328-8;037184ad-3148-414d-b81f-040ab89a2def;NE
029332-6;4720720b-f406-469e-8c6e-0ce5e9e0a3e3;S
029356-3;5b41a25e-1813-4d9d-9101-898db90b5725;S
029361-0;20b01d19-160b-437c-a0c6-c9eac1d51ed6;N
029367-9;da71f58f-3e8d-4647-8f94-e879acd4e257;SE
029368-7;d025a677-feb9-47a9-8959-288bed914d42;S
029373-3;5465413d-82fd-40df-a91c-eb747205284a;SE
029376-8;47ec94a8-6bfe-42f4-a1db-94f838f5cae2;SE
029377-6;821498f8-5edc-428e-84a4-7a931a69219d;S
029384-9;659c435b-b407-46c8-a93f-013e15f5d5bc;S
029411-0;a8a88e7b-6a2c-4ca7-ac64-971f53b396b3;S
029412-8;0bb7712d-cd27-450d-8e34-cc09935a5f2a;S
029425-0;d0d076f7-b28a-47b0-ae51-8581870a8a7d;S
029430-6;cc9be4ba-ad4c-4e8e-ac2b-05d81ad3312c;SE
029432-2;70118ef4-69b9-4727-b191-321837caadb1;N
029434-9;7bb61dd1-1f15-4341-860d-97ca6f7a37e5;SE
029435-7;169a7d2d-4c17-44cd-a5ed-ff09cf553c2d;SE
029436-5;9b9bf8e3-cf82-4f35-aa36-232e96fb9576;SE
029453-5;91e7fc29-4985-48c7-9791-d2d150ebdcb2;SE
029454-3;b66a3eae-11ef-4eaf-9e23-e499a9bd7ab6;SE
029455-1;335527da-59f0-4b86-9bee-388853cefcd0;SE
029456-0;496d7bbd-a7e6-4023-b0f5-75738f751c97;S
029457-8;e63a71c8-0585-44f5-9b65-6df0114a5321;SE
029458-6;14cddbc7-12b9-4689-af79-a4f9c7f008db;SE
029459-4;0ceb53d8-793d-4373-8e99-8206c60553bb;S
029460-8;74143bdf-e308-4cf8-85c5-1cc22fc1e75f;SE
029461-6;eecb5382-c504-490b-93c0-219202b5f624;SE
029473-0;bef45a9d-4496-44f8-8b3c-f0f90808181d;SE
029480-2;dad138af-d5d8-40e6-89c8-fd7cf7e79e1f;SE
029499-3;e1b2bfe1-49bf-454a-996d-bd74aeb08c97;N
029514-0;32da72f4-4e44-4766-b3f2-0a7c654b2b9c;S
029515-9;1b3b1d3a-2bda-4a98-98f0-587fe4554c79;SE
029516-7;36c875a2-84bb-4403-b3e4-76c1260daa81;SE
029546-9;804f076e-a8d7-42d0-ba55-04ea3cc703f0;SE
029551-5;aa52cd10-a526-40f5-ad90-2374e75d3c10;S
029554-0;7626d251-e15b-4fa5-95c9-06ee093a3879;NE
029555-8;7b6aaa50-3577-429d-8d4c-299f18f0bbf6;NE
029556-6;5231c6fe-7129-4004-98d8-e7828cbef59f;NE
029560-4;b2e23930-fb81-4b75-8b3b-47fdfdbe28ed;S
029561-2;a39a2d8a-bc40-4ca6-8e9d-b1aec608db24;NE
029562-0;f3aa214e-5fbd-43ef-bc55-071b0599d3bd;NE
029572-8;a2c5f956-afb4-4d42-9494-5e3cca02e4ec;SE
029575-2;09eb9b78-5048-475c-8582-302c1fab8cdc;S
029583-3;df20527e-efe9-4a09-a91f-50f7702f7e38;S
029586-8;a7b1f694-2d1c-41af-a5cb-4316876d0382;SE
029587-6;d3110b36-740b-4893-a97f-f04731ab5a1f;SE
029588-4;c94ca50f-39a0-4ade-9b90-26104eff3157;SE
029589-2;e348bd44-1c04-4115-ab09-396d56af463a;S
029590-6;a4a6a0bb-fae4-403f-a2f4-4455bbacba23;S
029592-2;2b0d8748-3001-4569-b945-c4d4398e9638;S
029597-3;687a77ee-056e-4cf4-851b-fee0ecfaa4d2;SE
029598-1;4c00e972-fd12-486b-9575-7c980ece373c;S
029605-8;6865e3a6-fedc-45d6-b4e0-71fd00d38c68;S
029607-4;4ace081f-243e-4cdf-aa9f-125621288385;NE
029619-8;b3f93fed-81fc-4232-af8d-810596858897;SE
029628-7;5529d457-618c-4d7d-8e1d-5b14eb37b18d;SE
029634-1;6d520012-ca9a-489b-8767-b94f75b65baf;NE
029636-8;b7f0d75d-1854-4c63-9858-7e8dfa4b9527;SE
029638-4;1ac3a1f7-6acf-4e16-b48e-87b0377dbae4;NE
029639-2;1216e357-e168-49f0-bae1-8663277af135;NE
029641-4;538222b1-846f-47bb-8703-f6977cc23a83;NE
029642-2;7f7156dc-78dd-49fb-9322-6fe1b10c7ee7;SE
029644-9;31236b30-b55b-46a4-8d30-9f735fd203a6;SE
029646-5;0d76a8bc-070c-42e7-9e1f-fabea437b382;SE
029648-1;83d815ba-75e1-4a11-bde4-5376d70ee8d7;SE
029649-0;59304324-a7e7-4e9b-8d30-06c6cfac562f;SE
029652-0;526b7542-0783-4ba0-b749-8d672b86baa4;S
029653-8;39a9cbec-726d-458a-bc26-8dd5cf1759cc;NE
029654-6;3fe0c18d-afb9-4a02-8ddf-4791bc363261;NE
029655-4;65af7e66-c469-411a-bd7f-9a86e9842f4f;SE
029661-9;9052dd72-5882-435c-858f-58933c42d89d;SE
029663-5;e510b5ea-3433-41dc-9cf8-44bacb582441;SE
029664-3;ea81c196-828e-438f-adad-83adeb666ef2;SE
029665-1;6cd04db5-3ac6-49b1-9ea3-b04f55429684;SE
029666-0;688218a8-8332-4df7-87fe-ec1d34a8b289;NE
029668-6;7aeeb252-0af5-4d95-89d6-fac146e3d495;N
029670-8;a52f2ff9-694b-4cca-96e2-252410131e5e;SE
029685-6;245d7ff9-0adc-4303-8c2e-91434bda6701;NE
029686-4;25c91426-67a9-4400-9703-e238afc3099c;S
029688-0;ff21de96-e99d-49e4-9c38-f7bbeca03878;SE
029694-5;c927d5fc-f8f5-4aba-a91f-319c85d2190a;SE
029696-1;5c73708f-3e85-47a4-82b7-198641a30120;SE
029697-0;df727aac-75d0-463c-b03c-0a7a0b1f7f9a;NE
029698-8;58339144-da09-4f75-a9a8-fc16b5d80ccf;NE
029699-6;71f381d6-594d-4bcd-918b-d2875eeb09e8;NE
029700-3;16bf28f8-8d9a-4043-97c7-5564cfc088b4;N
029703-8;420ea245-4746-424c-98bf-0e9f57a13b5a;SE
029705-4;2faa8bb9-0fa1-4e04-a8ea-c85722a316c8;N
029707-0;74384e9e-e21d-475e-8bf5-664f2801148d;SE
029709-7;87374f41-8aaf-4fbe-bbf5-758eb8edf22b;SE
029710-0;858e2b25-039e-4aa5-855b-9c3d9c3fa1c7;S
029711-9;11185d84-bb69-481c-9d88-620920f42293;S
029712-7;2a3d59e6-59c5-4507-ad53-cba538bf0b79;S
029713-5;b79dd6c5-6abc-49c7-ab45-3733b6759e9f;SE
029714-3;7562a4b4-1081-4cf4-becb-864b3965fd09;S
029715-1;bbda6e14-9269-442e-ad7e-11e2f6e3a3e5;NE
029716-0;228588ce-64cc-4749-9e23-ed3241988846;S
029717-8;6c9e1c92-30f4-4340-9f30-1451f6e0c64a;SE
029718-6;948adec3-b0b9-4d53-b00b-02b1538507b2;SE
029719-4;2f2efda1-34f1-4a74-98fc-83f67b36be8f;NE
029720-8;a0ca5692-d1e4-4f59-bf96-630b43199a2e;NE
029721-6;166da25c-b277-4f9d-9d71-6e7af8fde707;SE
029722-4;cd10691a-65f1-4b41-aeac-b9293452da74;N
029723-2;cce60d3c-686d-4526-80d6-a66051e93a35;SE
029724-0;d1c1765d-c0d1-41eb-9503-dc6d9dd5fb14;SE
029725-9;76b72623-9cf7-4171-81cd-e74cdcc59866;S
029726-7;669ea2e5-dab0-4037-b7ad-75f621c44c41;SE
029727-5;34657bc7-f6cc-4022-969b-ab3b39eae05c;SE
029728-3;867d8051-c019-405d-95b7-7f66a0a1007c;SE
029729-1;d5a9bcda-d2d5-4a3b-807b-97949aebca40;S
029733-0;984bbc94-3f8b-4bae-a371-2cd4621a2058;SE
029734-8;3c6d1caf-41bb-4bab-9dc2-b9901c881576;SE
029736-4;68bf5e32-b23d-41b4-bd02-2fc39afce24d;SE
029749-6;3ea901c5-68dc-4892-a01d-33db070d4dd1;SE
029756-9;7121e67d-6d3a-44d9-b806-2a843a8fadd7;S
029758-5;5dd05ddf-07a2-44b7-81bd-dbf822eeef88;SE
029759-3;428a9f63-0480-4297-84ca-7347c952de49;SE
029764-0;a2904f7a-41b6-45e9-b85b-95dc30392702;S
029765-8;10577a20-bfe9-4a7b-9819-f49db2b3a458;SE
029766-6;f34f3b90-75e6-45b6-a036-85d4693ca91c;SE
029767-4;d645505e-bef2-4bdb-a575-9419852f9972;S
029769-0;59e118b5-b0b4-4a2c-a61a-6915e1812c7a;S
029771-2;e0c01c17-c3f3-4f38-aa89-6b69a27a6197;S
029773-9;40e381bb-abb5-437c-9daf-811647ea5252;NE
029774-7;026c2ed0-972c-4c8b-b1b5-62a9f9e81908;SE
029775-5;42c56c32-cb23-4518-9143-9bd7f16136b2;SE
029778-0;59aeb579-edcd-46d6-b817-fa56188c3731;S
029780-1;12575ea1-293f-49a4-bf06-b635a9e8cfc6;S
029781-0;fbe8d391-2207-4d9a-9b60-155f99fb7af2;S
029783-6;818c7f7e-e817-42d5-9efd-7ab3eab642c7;S
029800-0;05baee2a-1085-44d3-84fb-0a730865f858;S
029804-2;9abe7654-a1f1-48fa-a50a-8d7939485214;NE
029881-6;a6b988a8-7b8c-445d-b4d6-ca2fbdbfbeb3;SE
029927-8;419982a2-db94-4316-a7fc-d54a0a6217ce;S
029945-6;4d4320cf-7ccf-4018-9c1d-76cdb1088481;S
029978-2;5dd1c5a4-6a7b-4de3-9a19-3757e6d103b6;SE
029983-9;5641e1dd-bd00-4a0c-9b34-ab3640915e32;SE
029988-0;b24eb059-96e4-49dc-950b-353a846db43d;S
029989-8;2df4f628-9323-4bf5-a050-708480e91ae0;SE
029990-1;94782d6f-1362-4b17-915d-28491177a213;SE
029991-0;1d562eb1-8a67-4ba5-9d80-00520c36166e;SE
029993-6;4d7ba36b-5dcf-4e47-a87f-39724e45171f;S
029994-4;5e729436-c22c-4362-8814-65cc5b4eab4e;SE
029999-5;ae72e368-3c53-4f89-90f5-9b9c828b50c0;SE
030001-2;93304507-9b3c-41c1-a2e2-d81f8eb26e68;SE
030004-7;8b5d5317-36bc-446a-997e-53261922fcbb;SE
030006-3;b3f6021c-e4a2-43c0-bcc4-3194cb6d96c5;SE
030024-1;1a1ba6fd-25ad-46b1-80cc-34f1d0074e44;SE
030025-0;021d66a0-b5e2-4547-a0f3-a1b5aba5eed0;SE
030026-8;5bb7bc68-7b9a-4842-b3a7-c23456a2a3fa;SE
030027-6;84890598-dcb4-41f0-88fc-ee4b6253c46f;S
030032-2;0cbffd26-ace3-47c7-b0cf-767f41d3fe07;SE
030033-0;e376f3fc-d6ff-4149-89a7-b49a0a8db4b8;SE
030034-9;dac7dd40-4263-4fc6-98e7-ac87e7a30ab7;SE
030036-5;9fcfb2e6-e2ca-44c8-ae97-adde1ef459ac;SE
030037-3;febac9c3-040a-43dd-8c18-b41270aa529b;SE
030038-1;df3a876c-ce39-4ab8-aef0-841bd6586a60;SE
030039-0;243c564a-55b7-4b63-b2c7-5a392347418c;SE
030040-3;144dd690-9890-435a-b65a-72f0165ee619;SE
030041-1;0f33fe1e-905d-4b7d-b2cf-b1a0c0d3a2a0;SE
030042-0;2fbbb402-82af-46ab-82a7-794089d8dc85;SE
030043-8;8e3ebdc9-3254-4f59-b04e-c6abfa5361c3;SE
030044-6;36baf8fe-018f-4061-bc8c-eaae55565079;SE
030046-2;da132063-4ac7-4089-8a77-e393101b3961;SE
030047-0;d7a5c38e-105a-448e-bde3-9550a450f988;SE
030048-9;139a48a4-5d40-42b6-a521-1b7e22837f7f;NE
030049-7;733f0725-455f-4ec2-8cd0-578bff78462d;SE
030053-5;68edde6b-2980-4563-a368-678e8a3b6956;SE
030054-3;79150893-27e2-4a50-9308-a3aef049a5cd;SE
030057-8;ca540f11-90b2-4fc6-aa83-e2bba495107c;S
030060-8;bcdb9857-2311-4833-9bdf-d0c978d26734;NE
030063-2;69706893-8ab6-4b24-a551-f0415cd54ab8;SE
030064-0;a6bb2e33-b04e-458d-8d72-0d0caaa34b41;S
030065-9;8791b6eb-c9fa-42a8-a507-a47d8b73f4be;SE
030066-7;af1a01d9-143d-45da-8097-c21f0ddb1fc6;SE
030069-1;4a5ebe4d-b561-41ca-9b04-c417a2b8a312;S
030078-0;5dd8d294-f814-4e82-b840-6f5987d4a75b;SE
030079-9;38e9ef3f-cacc-43d1-a9e1-2c08cee2d069;SE
030080-2;fb008043-7063-4c36-a74d-222b9baf74c6;SE
030090-0;71257393-77c0-48a6-8e90-5f8e5a8d234c;SE
030091-8;402c57f8-2091-42a8-914c-a9476c703347;S
030092-6;180ade88-23fc-44d8-8e85-e06b4f97ccd2;S
030093-4;61e46e25-43fe-46fe-9809-64e6e3df536c;S
030094-2;fa80f4b9-8381-4b17-a336-da965298561f;SE
030095-0;64d9449f-d5eb-41c0-8ef4-7b9d38de4f5e;SE
030098-5;42896e1b-257a-4c7e-8670-73eaa629fe70;NE
030101-9;e47f9633-2ba2-4eb3-a85f-435e1c4d1d2f;S
030103-5;bb09b07e-9006-4032-a984-ade41511cf2a;SE
030104-3;591cd6f5-5fb8-497b-97e1-96c38d3daeb8;SE
030105-1;bbe4a7d2-c98f-4afa-856b-80e0677df0cc;SE
030112-4;71f14e3d-5164-4146-946d-1139a066cf30;NE
030115-9;7653c13a-3eb0-46ad-9d3b-a095508a366b;SE
030120-5;d6fe6dc3-0533-419b-a152-637126ee81f6;NE
030121-3;8b34a9ed-770e-48ad-8afd-7749a65caf98;NE
030123-0;ba195b12-7f61-4f51-8fc7-8e9cb8931bcc;S
030125-6;1ad79adb-be70-4597-9625-265706462d1c;SE
030132-9;0e5f84af-34dc-4603-aaa0-001ec0abe3fe;S
030148-5;9eb67b36-7f0d-4fd1-8c47-d56c6790396d;SE
030151-5;965297b3-d8bb-475b-8b7e-37febaf2342a;S
030152-3;02098d33-b08d-4f3e-93e7-4e1d457be7aa;NE
030153-1;f1030dcb-6f7b-4cd0-ab1a-6ada00cf0751;S
030166-3;f89503be-5088-456a-8bc7-3948e5202269;SE
030169-8;8f8d63c8-3c5d-49e6-be5c-b7b4d1fca407;SE
030172-8;56a44b3a-b728-4dd1-aea7-1cd19c6b03a4;S
030174-4;cd6af381-22d9-4843-b021-0fdada6e45b1;NE
030183-3;566ceb3d-8bc7-4af2-8169-2e2fc244e2a6;S
030185-0;fbb642b6-cf66-4c67-b1ec-e026cd883677;SE
030191-4;63df4964-0663-4c83-ae1e-08dd048977fa;SE
030196-5;499cca8b-3c6c-4f19-af92-1c42ddb59279;N
030197-3;480b50de-9b44-4ba2-a55d-408180f1ff3a;SE
030199-0;d0105cae-610d-45ab-aa4e-f1e8ccb1eaf5;SE
030202-3;bca3f759-6d50-4406-b959-781893e8718a;N
030203-1;0427bf36-4c51-4f5b-816c-bd75635933a5;N
030204-0;4a9834d4-a18e-4602-82ce-8100eb347a4c;S
030227-9;2c30ffab-c338-45dd-86ae-4337578ef16e;SE
030241-4;4b2108dd-7e9b-440d-b60c-2cddd0f12878;S
030242-2;40b03833-bcd1-409c-8cd7-169633a087e1;SE
030256-2;ec7c926c-2b8f-4002-a7b3-6c3d0ab66efc;SE
030258-9;7e826c19-0a82-410a-a05f-fe1dd9e14337;SE
030260-0;5fb2145e-5b46-4cde-b150-7b4d4941c65d;SE
030261-9;678313e1-e397-42c8-9bd8-7f84d24ff2bf;S
030263-5;f156c0e1-887a-4351-9378-0c15340d859d;S
030264-3;1d175286-5c72-4126-b8cc-bf1a69e9a211;SE
030265-1;ca4a5767-3d40-445c-b592-535ae7f95453;SE
030266-0;66133992-c36f-4a83-a704-7696cb6f8751;SE
030267-8;50ac6b29-3b2b-4fc8-80af-7c12ff86beaa;SE
030268-6;c358828d-7efe-4b82-968c-a81f98936436;SE
030269-4;77358032-0db6-4a90-9cf9-b913d0f5ee4e;SE
030271-6;15b7b7c0-cad8-483d-b259-05b1b935020e;SE
030272-4;caa4cbf8-dcee-499f-b9b5-03afc91b085e;SE
030273-2;ec557b5b-6114-4e52-bf29-73fe159d54ac;N
030274-0;cd4a35a8-0920-4629-94ef-c05fcfbbe5a0;N
030275-9;36fe31c8-7a50-4755-b397-fc49e1ddc5e4;N
030276-7;40497cc3-c3eb-4176-8bf1-e6563bd5e66a;N
030279-1;0dac61a2-5ab9-4f29-927f-599237692a70;NE
030281-3;e4814fb0-3df1-427b-b227-df0e1c5928ab;NE
030282-1;568510d7-6777-46f7-af19-327ffdba09e0;NE
